Book Id,Title,Author,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,genres
27724,Mirror in the Mirror,Michael Ende/J. Maxwell Brownjohn,4.14,067080682X,9780670806829,eng,224,74,5,6/5/1986,Viking UK,"Fantasy;Short Stories;Fiction;European Literature,German Literature;Magical Realism;Literature;Cultural,Germany;Literature,20th Century;Anthologies,Collections;Novels"
40156,The Thief (The Queen's Thief  #1),Megan Whalen Turner,3.88,0613060326,9780613060325,eng,220,97,17,1/28/1998,San Val,"Fantasy;Young Adult;Fiction;Adventure;Historical,Historical Fiction;Young Adult,Young Adult Fantasy;Fantasy,High Fantasy;Fantasy,Mythology;Audiobook;Childrens,Middle Grade"
864,The Alchemist,Paulo Coelho/Alan R. Clarke/James Noel Smith,3.86,0060887966,9780060887964,eng,192,920,76,5/2/2006,HarperOne,Fiction;Classics;Fantasy;Philosophy;Novels;Spirituality;Self Help;Literature;Adventure;Inspirational
15957,The Patron Saint of Liars,Ann Patchett,3.8,1841150509,9781841150505,eng,352,25342,2493,4/1/2003,HarperCollins Publishers,"Fiction;Historical,Historical Fiction;Literary Fiction;Adult Fiction;Audiobook;Contemporary;Novels;Literature;Literature,American;Drama"
13106,The Celestine Prophecy,James Redfield/Lou Diamond Phillips,3.64,1594831955,9781594831959,en-US,0,64,10,2/16/2006,Grand Central Publishing,"Fiction;Spirituality;Philosophy;Self Help;Spirituality,New Age;Fantasy;Religion;Inspirational;Adventure;Novels"
39662,Different Seasons,Stephen King,4.35,0751514624,9780751514629,eng,560,127648,2080,2/16/1995,Warner Books,Horror;Fiction;Short Stories;Thriller;Mystery;Fantasy;Drama;Classics;Suspense;Anthologies
8086,A Robin McKinley Collection: Spindle's End  The Hero and the Crown and The Blue Sword (Folktales #1-3),Robin McKinley,4.39,0142302333,9780142302330,eng,1008,527,12,9/16/2002,Puffin,"Fantasy;Young Adult;Fantasy,Fairy Tales;Fiction;Retellings;Childrens;Fantasy,Magic"
38339,Secrets  Lies and Democracy,Noam Chomsky/David Barsamian,3.98,1878825046,9781878825049,eng,128,934,27,7/1/2002,Odonian Press,"Politics;Nonfiction;Philosophy;History;Politics,Political Science;Sociology;Economics;Social Science;North American Hi...,American History;Education"
39093,The Making of the Fittest: DNA and the Ultimate Forensic Record of Evolution,Sean B. Carroll/Jamie W. Carroll/Leanne M. Olds,4.07,0393061639,9780393061635,eng,304,2611,105,10/17/2006,W. W. Norton  Company,"Science;Biology,Evolution;Nonfiction;Science,Biology;Biology,Genetics;Science,Popular Science;Science Nature;Environment,Nature;Science,Natural History;Animals"
28698,To Green Angel Tower  Part 2 (Memory  Sorrow  and Thorn  #3; Part 2),Tad Williams,4.2,0886776066,9780886776060,eng,815,20025,215,7/1/1994,DAW Fantasy,"Fantasy;Fiction;Fantasy,Epic Fantasy;Fantasy,High Fantasy;Science Fiction Fantasy;Epic;Adventure;Fantasy,Magic;Audiobook;Science Fiction"
5552,QED: The Strange Theory of Light and Matter,Richard P. Feynman,4.24,0691024170,9780691024172,eng,158,13463,320,10/21/1988,Princeton University Press,"Science;Science,Physics;Nonfiction;Science,Popular Science;Physics,Quantum Mechanics;Science,Mathematics;Philosophy;Academic;Reference;Computer Science,Technical"
37564,A Different Mirror: A History of Multicultural America,Ronald Takaki,4.13,0316831115,9780316831116,en-US,508,3389,212,6/1/1994,Back Bay Books,"History;Nonfiction;Race;Social Movements,Social Justice;Race,Anti Racist;North American Hi...,American History;Politics;Sociology;Academic,School;Education"
3918,Divorcio a la Francesa: Le Divorce,Diane Johnson/Carlos Milla Soler/Roberto Fernandez Sastre,2.88,8420466557,9788420466552,spa,388,6,0,6/1/2003,Santillana USA Publishing Company,"Fiction;Womens Fiction,Chick Lit;Cultural,France;Romance;Contemporary;Novels;Humor;Travel;Literary Fiction;Adult Fiction"
17866,Glasshouse,Charles Stross,3.87,0441014038,9780441014033,en-US,335,8975,464,6/27/2006,Ace Books,"Science Fiction;Fiction;Science Fiction,Cyberpunk;Science Fiction Fantasy;Speculative Fiction;Science Fiction,Dystopia;Thriller;Singularity;Fantasy;Science Fiction,Hard Science Fiction"
31101,Mr. Maybe,Jane Green,3.45,0767905202,9780767905206,eng,368,87217,832,6/11/2002,Broadway Books,"Womens Fiction,Chick Lit;Fiction;Romance;Contemporary;Romance,Contemporary Romance;Adult;Adult Fiction;Humor;European Literature,British Literature;Womens Fiction"
32137,Summer of the Dragon,Elizabeth Peters,3.92,0380731223,9780380731220,eng,352,2419,102,3/6/2001,HarperCollins,"Mystery;Fiction;Romance;Adventure;Romance,Romantic Suspense;Audiobook;Mystery,Cozy Mystery;Thriller,Mystery Thriller;History,Archaeology;Contemporary"
8230,Winter on the Farm,Laura Ingalls Wilder/Renée Graef/Jody Wheeler,4.15,006440692X,9780064406925,eng,32,424,25,9/6/1997,Winter on the Farm (My First Little House),"Childrens,Picture Books;Historical,Historical Fiction;Childrens;Fiction;Holiday,Christmas;Historical;Academic,School;Animals;Academic,Read For School;Kids"
11657,Terrorist,John Updike,3.17,0307264653,9780307264657,eng,320,3490,410,6/6/2006,Knopf,"Fiction;Literature;Contemporary;Literature,American;War,Terrorism;Novels;Thriller;Literary Fiction;Religion;Politics"
5498,Adrift on the Nile,Naguib Mahfouz/Frances Liardet,3.82,0385423330,9780385423335,eng,167,411,38,1/1/1994,Anchor Books,"Fiction;Novels;Northern Africa,Egypt;Literature;Classics;Philosophy;Cultural,Africa;African Literature,Egyptian Literature;Literature,20th Century;Nobel Prize"
45195,A Passage to India,E.M. Forster/Oliver Stallybrass/Pankaj Mishra,3.68,014144116X,9780141441160,eng,376,55810,2148,8/30/2005,Penguin Books,"Classics;Fiction;Cultural,India;Historical,Historical Fiction;Literature;Novels;European Literature,British Literature;Literature,20th Century;Historical;Literary Fiction"
9507,Virginia Woolf: An Inner Life,Julia Briggs,4.15,0156032295,9780156032292,eng,544,635,21,11/6/2006,Mariner Books,"Biography;Nonfiction;Literature;Feminism;Language,Writing;Biography Memoir;European Literature,British Literature;Criticism,Literary Criticism;History;Literary Fiction"
27691,The Gabriel Hounds,Mary  Stewart,3.92,0061145394,9780061145391,eng,322,3629,145,11/28/2006,HarperTorch,"Mystery;Fiction;Romance;Romance,Romantic Suspense;Suspense;Gothic;Thriller;Historical,Historical Fiction;Historical;Thriller,Mystery Thriller"
7961,Saints,Orson Scott Card,3.54,0312876068,9780312876067,eng,608,2436,268,3/14/2001,Forge Books,"Historical,Historical Fiction;Fiction;Christianity,Lds;Lds,Lds Fiction;Historical;Religion;Lds,Mormonism;Novels;Audiobook;Romance"
18403,El Club Dante,Matthew Pearl/Vicente Villacampa,3.38,8432217204,9788432217203,spa,586,156,9,3/1/2006,Planeta Publishing,"Mystery;Fiction;Historical,Historical Fiction;Thriller;Historical;Mystery,Crime;Thriller,Mystery Thriller;Mystery,Historical Mystery;Writing,Books About Books;Suspense"
15566,The Elf Queen of Shannara (Heritage of Shannara  #3),Terry Brooks,4.04,1857238273,9781857238273,eng,416,26676,188,3/4/1998,Orbit,"Fantasy;Fiction;Fantasy,Epic Fantasy;Science Fiction Fantasy;Fantasy,High Fantasy;Adventure;Fantasy,Magic;Epic;Science Fiction;Adult"
10332,Mandy,Julie Andrews Edwards/Johanna Westerman,4.24,0061131628,9780061131622,eng,320,9944,846,8/15/2006,HarperCollins,"Fiction;Childrens;Childrens,Middle Grade;Young Adult;Classics;Historical,Historical Fiction;Childrens,Juvenile;Realistic Fiction;Childrens,Chapter Books;Kids"
17032,Flatland: A Romance of Many Dimensions,Edwin A. Abbott,3.82,1406503436,9781406503432,eng,100,11,1,1/16/2006,Dodo Press,"Fiction;Science Fiction;Classics;Science,Mathematics;Fantasy;Philosophy;Literature;Novels;Science,Physics;Literature,19th Century"
3858,Holy Cow: An Indian Adventure,Sarah Macdonald,3.53,0767915747,9780767915748,eng,304,15315,1101,4/13/2004,Broadway Books,"Travel;Nonfiction;Cultural,India;Autobiography,Memoir;Biography;Religion;Cultural,Asia;Humor;Adventure;Spirituality"
32773,Mountain Madness (Wilderness  #24),David   Robbins/David Thompson,4.45,0843943998,9780843943993,eng,170,22,2,6/1/1998,Leisure Books,Fiction
33735,What The Lady Wants,Jennifer Crusie,3.64,155166951X,9781551669519,eng,256,5707,243,10/25/2002,MIRA,"Romance;Romance,Contemporary Romance;Womens Fiction,Chick Lit;Contemporary;Fiction;Mystery;Humor;Category Romance,Harlequin;Humor,Comedy;Adult Fiction"
28004,Cider,Annie Proulx/Lew Nichols,3.64,1580175201,9781580175203,eng,224,182,25,9/8/2003,Storey Publishing  LLC,"Nonfiction;Food and Drink,Food;Food and Drink,Cooking;Food and Drink,Cookbooks;Beer,Brewing;Reference;Horticulture,Gardening;Science;Art,Crafts;Cooking,Food Preservation"
27669,Bury the Chains,Adam Hochschild,4.28,0333904915,9780333904916,eng,467,13,1,3/18/2005,MacMillan,"History;Nonfiction;Cultural,Africa;Race;Politics;Social Movements,Social Justice;History,World History;European Literature,British Literature;History,European History;Literature,18th Century"
2049,The High Window (Philip Marlowe  #3),Raymond Chandler,4.08,0394758269,9780394758268,eng,265,13233,570,8/12/1992,Vintage Crime/Black Lizard,"Mystery;Fiction;Mystery,Crime;Mystery,Noir;Mystery,Detective;Classics;Mystery,Hard Boiled;Novels;Literature,American;Thriller,Mystery Thriller"
17608,Everybody Was Kung Fu Fighting: Afro-Asian Connections and the Myth of Cultural Purity,Vijay Prashad,3.95,0807050113,9780807050118,en-US,232,201,21,11/18/2002,Beacon Press,"Nonfiction;Race;History;Philosophy,Theory;Sociology;Academic;Cultural,Asia;Philosophy;Reference,Research;Politics"
1192,Everyday Italian: 125 Simple and Delicious Recipes,Giada De Laurentiis,3.95,1400052580,9781400052585,eng,256,40125,217,2/22/2005,Clarkson Potter,"Food and Drink,Cookbooks;Food and Drink,Cooking;Food and Drink,Food;Nonfiction;Reference;Food and Drink,Foodie;European Literature,Italian Literature;Cultural,Italy;Food and Drink;Food and Drink,Culinary"
34251,The Girl in the Glass,Jeffrey Ford,3.72,0060936193,9780060936198,eng,304,785,126,8/16/2005,William Morrow Paperbacks,"Historical,Historical Fiction;Fiction;Mystery;Fantasy;Historical;Novels;Thriller,Mystery Thriller;Horror;Literature;Speculative Fiction"
2613,Unleashing the Ideavirus: Stop Marketing AT People! Turn Your Ideas into Epidemics by Helping Your Customers Do the Marketing thing for You.,Seth Godin/Malcolm Gladwell,3.98,0786887176,9780786887170,en-US,234,4600,88,10/10/2001,Hachette Books,"Business;Nonfiction;Business,Entrepreneurship;Leadership;Psychology;Self Help;Language,Communication;Buisness;Currency,Money;Self Help,Personal Development"
9815,The View from Castle Rock,Alice Munro,3.68,1400042828,9781400042821,eng,349,3459,423,11/7/2006,Alfred A. Knopf,"Short Stories;Fiction;Cultural,Canada;Historical,Historical Fiction;Nobel Prize;Literature,Canadian Literature;Literary Fiction;Contemporary;Literature;Audiobook"
35454,The Dharma of Star Wars,Matthew Bortolin,4.03,0861714970,9780861714971,eng,224,371,37,4/15/2005,Wisdom Publications,"Media Tie In,Star Wars;Nonfiction;Philosophy;Religion,Buddhism;Spirituality;Religion;Culture,Pop Culture;Self Help;Reference"
27485,Mating in Captivity: Reconciling the Erotic and the Domestic,Esther Perel,4.15,0060753633,9780060753634,eng,272,10138,994,9/5/2006,Harper,"Nonfiction;Psychology;Relationships;Self Help;Sexuality;Audiobook;Marriage;Self Help,Personal Development;Love;Science"
7803,The Legacy of Luna: The Story of a Tree  a Woman  and the Struggle to Save the Redwoods,Julia Butterfly Hill,3.95,0062516590,9780062516596,eng,262,1844,220,4/3/2001,HarperOne,"Nonfiction;Autobiography,Memoir;Environment,Nature;Biography;Environment;Biography Memoir;Social Issues,Activism;Biology,Ecology;Spirituality;Biography,Autobiography"
3690,The Power and the Glory,Graham Greene/John Updike,4.0,0142437301,9780142437308,eng,222,25490,1585,2/25/2003,Penguin Books,"Fiction;Classics;Historical,Historical Fiction;Literature;Religion;Novels;Literary Fiction;European Literature,British Literature;Christianity,Catholic;Literature,20th Century"
3770,Book of Haikus,Jack Kerouac,3.91,1904634001,9781904634003,eng,200,25,5,3/2/2004,Enitharmon Press,"Poetry;Classics;Literature,American;Nonfiction;The United States Of America;American,Americana"
16686,The Fantasies of Robert A. Heinlein,Robert A. Heinlein,3.9,0312875576,9780312875572,en-US,342,788,45,5/17/2002,Tor Books,"Fantasy;Science Fiction;Short Stories;Fiction;Science Fiction Fantasy;Anthologies,Collections;Audiobook;Mystery;Classics;Horror"
44176,Saints at the River,Ron Rash,3.81,0312424914,9780312424916,eng,239,2967,335,7/1/2005,Picador USA,"Fiction;American,Southern;Gothic,Southern Gothic;Literary Fiction;Contemporary;Historical,Historical Fiction;Adult;Drama;Environment;Adult Fiction"
4921,Three Men in a Boat (Three Men  #1),Jerome K. Jerome,3.89,0140621334,9780140621334,eng,185,38313,2811,10/1/1994,Penguin Books,"Classics;Fiction;Humor;Travel;Humor,Comedy;European Literature,British Literature;Literature,19th Century;Literature;Adventure;Audiobook"
35963,The Opposite of Fate,Amy Tan,3.92,0007170408,9780007170401,eng,398,172,11,7/1/2004,Harper Perennial,"Nonfiction;Autobiography,Memoir;Language,Writing;Biography;Writing,Essays;Biography Memoir;Cultural,China;Biography,Autobiography;Literature,Asian Literature;Cultural,Asia"
30948,The Rise of Christianity,Rodney Stark,4.04,0060677015,9780060677015,eng,272,1363,151,5/9/1997,HarperOne,"History;Religion;Nonfiction;Religion,Christianity;Church,Church History;Christian;Religion,Theology;Sociology;Religion,Faith;Spirituality"
15316,The Main Corpse (A Goldy Bear Culinary Mystery #6),Diane Mott Davidson,3.86,0553574639,9780553574630,en-US,384,315,22,7/1/1997,Bantam,"Mystery;Fiction;Mystery,Cozy Mystery;Thriller,Mystery Thriller;Food and Drink,Culinary;Food and Drink,Cooking;Food and Drink,Food;Audiobook;Womens Fiction,Chick Lit;Humor"
16886,Deadly Feasts: Tracking the Secrets of a Terrifying New Plague,Richard Rhodes,4.0,0684844257,9780684844251,eng,272,1121,76,5/22/1998,Simon  Schuster,"Science;Nonfiction;Medical;Health,Medicine;Science,Biology;History;Health;Illness,Disease;Audiobook;Biology,Neuroscience"
12293,Education as My Agenda: Gertrude Williams  Race & the Baltimore Public Schools,Jo Ann Ooiman Robinson,4.25,031229543X,9780312295431,eng,336,4,1,10/14/2005,Palgrave Macmillan,Social Science
4894,Who Moved My Cheese?,Spencer Johnson/Kenneth H. Blanchard,3.8,0091883768,9780091883768,eng,96,311436,8421,2/7/2002,Vermilion,"Nonfiction;Self Help;Business;Psychology;Leadership;Self Help,Personal Development;Business,Management;Philosophy;Inspirational;Audiobook"
30969,Voice of the Violin (Inspector Montalbano  #4),Andrea Camilleri/Stephen Sartarelli,4.03,0142004456,9780142004456,eng,249,3907,254,6/29/2004,Penguin,"Mystery;Mystery,Crime;Cultural,Italy;Fiction;European Literature,Italian Literature;Mystery,Detective;Thriller,Mystery Thriller;Thriller;Mystery,Noir;Audiobook"
20895,Death Ship of Dartmouth (Knights Templar  #21),Michael Jecks,4.06,0755323017,9780755323012,eng,352,7,1,6/1/2006,Headline Book Publishing,"Mystery;Historical,Historical Fiction;Historical,Medieval;Mystery,Historical Mystery;Historical;Mystery,Crime;Fiction;European Literature,British Literature"
36926,Spawn of Azathoth: Herald of the End of Time (Call of Cthulhu RPG),Keith Herber,3.79,1568821786,9781568821788,eng,197,22,1,5/1/2005,Chaosium,"Games,Role Playing Games;Games,Gaming;Sports and Games,Games;Horror"
45626,O Príncipe Caspian (As Crónicas de Nárnia  #4),C.S. Lewis/Pauline Baynes/Ana Falcão Bastos,3.97,9722330977,9789722330978,por,160,215,11,10/11/2003,Editorial Presença,"Fantasy;Classics;Fiction;Young Adult;Childrens;Adventure;Christian;Childrens,Middle Grade;Christian Fiction;Audiobook"
16961,Alberic the Wise,Norton Juster/Leonard Baskin,3.73,0887082432,9780887082436,eng,24,103,9,9/1/1992,Picture Book Studio Ltd,"Fiction;Fantasy;Short Stories;Childrens,Picture Books;Childrens;Childrens,Juvenile;Young Adult;Anthologies;Adult;Childrens,Young Readers"
24875,House of Stairs,William Sleator,3.85,0140345809,9780140345803,eng,176,3423,447,4/1/1991,Puffin Books,"Young Adult;Science Fiction;Fiction;Horror;Science Fiction,Dystopia;Young Adult,Teen;Fantasy;Thriller;Childrens;Speculative Fiction"
17296,Music of the Meadow (Little Einsteins Early Reader),Susan Ring/Kelly Preston/Katie Nix,3.7,0786855371,9780786855377,eng,28,26,1,9/1/2006,Disney Press,Childrens
16813,The Condor And The Cows: A South American Travel Diary,Christopher Isherwood/William Caskey/Jeffrey Meyers,3.8,0816639825,9780816639823,eng,248,45,9,11/10/2003,Univ Of Minnesota Press,Travel;Nonfiction;LGBT
12880,Black Lamb and Grey Falcon,Rebecca West/Christopher Hitchens,4.23,014310490X,9780143104902,eng,1181,1623,228,1/30/2007,Penguin Classics,"History;Travel;Nonfiction;Classics;Politics;Autobiography,Memoir;History,European History;Biography;Literature,20th Century;Literature"
25319,Flashman on the March (The Flashman Papers  #12),George MacDonald Fraser,4.08,1400096464,9781400096466,en-US,352,1646,66,11/14/2006,Anchor,"Historical,Historical Fiction;Fiction;Adventure;Humor;Historical;Humor,Comedy;European Literature,British Literature;Cultural,Africa;Literature,19th Century;War"
42177,Burning The Map,Laura Caldwell,3.54,0373250215,9780373250219,en-US,288,1336,66,10/25/2002,Red Dress Ink,"Womens Fiction,Chick Lit;Fiction;Romance;Travel;Cultural,Italy;Mystery;Contemporary;Cultural,Greece;Own"
14430,The Pyramid,William Golding,3.33,0571192521,9780571192526,eng,217,527,20,7/22/1997,Faber  Faber,"Fiction;Classics;Novels;European Literature,British Literature;Literature;Literature,English Literature;Roman;Literature,20th Century;Classics,Modern Classics;Nobel Prize"
5472,Animal Farm / 1984,George Orwell/Christopher Hitchens,4.28,0151010269,9780151010264,eng,400,146659,1625,6/1/2003,Houghton Mifflin Harcourt,"Classics;Fiction;Science Fiction,Dystopia;Literature;Science Fiction;Politics;Fantasy;Novels;Academic,School;Philosophy"
9454,Hegel's Phenomenology of Spirit,Georg Wilhelm Friedrich Hegel/A.V. Miller/John Niemeyer Findlay,3.93,0198245971,9780198245971,eng,640,13920,248,11/30/1976,Oxford University Press,"Philosophy;Nonfiction;Classics;Philosophy,Theory;European Literature,German Literature;History;Literature,19th Century;Philosophy,Metaphysics;Politics;Psychology"
19311,The Children of Noisy Village,Astrid Lindgren/Ilon Wikland/Florence Lamborn,4.29,014032609X,9780140326093,eng,128,5920,205,2/2/1988,Puffin Books,"Childrens;Classics;Fiction;European Literature,Swedish Literature;Cultural,Sweden;European Literature,Scandinavian Literature;Childrens,Middle Grade;Historical,Historical Fiction;Childrens,Chapter Books;European Literature,German Literature"
13509,Lies My Teacher Told Me about Christopher Columbus: What Your History Books Got Wrong,James W. Loewen,4.0,1565840089,9781565840089,eng,48,227,15,10/1/2006,New Press,"Social Movements,Social Justice;Race;Race,Anti Racist;Audiobook;Education;Politics;North American Hi...,American History;Unfinished;The United States Of America;Social Issues"
33836,Nightfall,Anne Stuart,3.87,0451404750,9780451404756,eng,416,981,106,3/1/1995,Onyx,"Romance,Romantic Suspense;Romance;Contemporary;Suspense;Romance,Contemporary Romance;Mystery;Dark;Thriller;Fiction;Thriller,Mystery Thriller"
10084,River of Blue Fire (Otherland  #2),Tad Williams,4.02,0886778441,9780886778446,eng,675,13383,235,9/1/1999,Daw Books,"Fantasy;Science Fiction;Fiction;Science Fiction,Cyberpunk;Science Fiction Fantasy;Adventure;Speculative Fiction;Fantasy,Epic Fantasy;Epic;Fantasy,Urban Fantasy"
28721,Cormac McCarthy's All the Pretty Horses,Harold Bloom/Amy Sickels,4.09,0791075680,9780791075685,eng,126,180,10,9/1/2003,Chelsea House Publications,Fiction
23418,The Architecture of Happiness,Alain de Botton,3.86,0375424431,9780375424434,eng,280,7101,540,10/3/2006,Pantheon Books,"Architecture;Nonfiction;Philosophy;Art;Design;Psychology;Writing,Essays;History;Self Help;Audiobook"
13735,Bleach  Volume 20,Tite Kubo,4.36,1421510448,9781421510446,eng,216,5648,76,8/7/2007,VIZ Media LLC,"Sequential Art,Manga;Fantasy;Sequential Art,Graphic Novels;Sequential Art,Comics;Manga,Shonen;Fiction;Action;Fantasy,Paranormal;Adventure;Young Adult"
1188,Risotto: 30 Simply Delicious Vegetarian Recipes from an Italian Kitchen,Ursula Ferrigno/Jason Lowe/Maxine  Clark,4.08,1841721476,694055000612,eng,64,8,2,3/1/2001,Ryland Peters & Small,"Food and Drink,Cookbooks;Food and Drink,Cooking"
12754,Swann's Way (Remembrance of Things Past  #1),Marcel Proust/C.K. Scott Moncrieff,4.14,1414243677,9781414243672,eng,380,1,0,1/1/2005,IndyPublish.com,"Classics;Fiction;Cultural,France;Literature;European Literature,French Literature;Novels;Literature,20th Century;Philosophy;Literary Fiction;Unfinished"
2860,Scholar of Decay (Ravenloft  #14),Tanya Huff,3.46,078690206X,9780786902064,eng,313,38,1,5/1/2000,TSR,"Fantasy;Horror;Fiction;Role Playing Games,Dungeons and Dragons;Dungeons and Dragons,Forgotten Realms;Science Fiction Fantasy;Fantasy,Dark Fantasy"
44300,Smart Discipline: Fast  Lasting Solutions for Your Child's Self-Esteem and Your Peace of Mind,Larry J. Koenig,3.99,0060936665,9780060936662,en-US,208,13,2,3/2/2004,William Morrow Paperbacks,Parenting;Childrens;Education;Family;Self Help
32488,Playing Shakespeare: An Actor's Guide,John   Barton/Luann Walther,4.35,0385720858,9780385720854,eng,288,456,27,8/21/2001,Anchor,"Nonfiction;Plays,Theatre;Drama;Plays;Art;Classics;Literature;Reference"
16798,The Diagnosis,Alan Lightman,2.86,0375725504,9780375725500,eng,384,898,123,2/19/2002,Vintage,"Fiction;Novels;Literature;Contemporary;Unfinished;Adult;Literature,American;Book Club;Literary Fiction;Health,Illness"
23552,The New Big Book of America,Todd Davis/Marc Frey,5.0,0762412631,9780762412631,eng,56,2,1,3/21/2002,Courage Books,Juvenile Nonfiction
23877,Noticia de un secuestro,Gabriel García Márquez,3.85,0307350509,9780307350503,spa,336,1444,80,2/7/2006,Plaza y Janes,"Nonfiction;History;Mystery,Crime;European Literature,Spanish Literature;Crime,True Crime;Writing,Journalism;Literature;Cultural,Latin American;Politics;Nobel Prize"
7389,Runaways  Vol. 1: Pride and Joy,Brian K. Vaughan/Adrian Alphona,3.97,0785113797,9780785113799,eng,144,24754,859,12/6/2006,Marvel,"Sequential Art,Comics;Sequential Art,Graphic Novels;Young Adult;Superheroes,Marvel;Comics,Superheroes;Fantasy;Graphic Novels Comics;Fiction;Comics,Comic Book;Science Fiction"
35090,Der Richter und sein Henker,Friedrich Dürrenmatt/John J. Neumaier/William Gillis,3.73,0395044995,9780395044995,ger,208,5420,81,6/23/1972,Houghton Mifflin Company,"Classics;Fiction;European Literature,German Literature;Mystery,Crime;Academic,School;Mystery;Academic,Read For School;Novels;Literature;Literature,20th Century"
29312,Riddley Walker,Russell Hoban,4.03,074755904X,9780747559047,eng,236,305,44,2/1/2010,Bloomsbury,"Fiction;Science Fiction;Apocalyptic,Post Apocalyptic;Science Fiction,Dystopia;Speculative Fiction;Fantasy;Science Fiction,Apocalyptic;Novels;Science Fiction Fantasy;Literature"
33313,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,4.07,0060899220,9780060899226,eng,312,183882,9427,1/9/2007,Ecco/Harper Perennial,"Nonfiction;Food and Drink,Food;Autobiography,Memoir;Biography;Food and Drink,Cooking;Audiobook;Biography,Autobiography;Biography Memoir;Humor;Food and Drink,Foodie"
16205,Daisy Miller and Other Stories,Henry James/Jean Gooder,3.52,0192835432,9780192835437,eng,352,558,40,11/19/1998,Oxford University Press,"Classics;Fiction;Short Stories;Literature,19th Century;Literature,American;Literature;Historical,Victorian;Literary Fiction;Classics,Classic Literature;Novels"
10895,Irish Girls Are Back in Town,Cecelia Ahern/Patricia Scanlan/Gemma O'Connor/Sarah Webb/Maeve Binchy/Marian Keyes/Morag Prunty/Cathy Kelly/Colette Caddle/Marita Conlon-McKenna/Martina Devlin/Clare Dowling/Catherine Foley/Aine Greaney/Suzanne Higgins/Rosaleen Linehan/Joan O'Neill/Julie Parsons/Deirdre Purcell/Martina Reilly/Mary Ryan/Annie Sparrow/Una Brankin,3.74,0743499263,9780743499262,eng,384,805,36,3/1/2005,Gallery Books,"Womens Fiction,Chick Lit;Fiction;Short Stories;European Literature,Irish Literature;Romance;Anthologies;Cultural,Ireland;Adult;Contemporary"
36422,The Liberty Bell (Symbols of America),Debra Hess,3.83,0761417133,9780761417132,eng,40,4,0,1/1/2003,Cavendish Square Publishing,Historical;Childrens
18018,Jill the Reckless,P.G. Wodehouse,4.02,1585676608,9781585676606,eng,290,666,82,4/7/2005,Harry N. Abrams,"Fiction;Humor;Classics;Humor,Comedy;Romance;European Literature,British Literature;Historical,Historical Fiction;Literature,20th Century;Audiobook;Literary Fiction"
15691,Caligula and Three Other Plays,Albert Camus,4.04,039440520X,9780394405209,fre,0,17,3,5/1/1966,Knopf,"Plays;Drama;Fiction;Cultural,France;Philosophy;Classics;Literature;Plays,Theatre;European Literature,French Literature;Literature,20th Century"
9438,The Basic Works of Aristotle,Aristotle/Richard Peter McKeon/C.D.C. Reeve,4.24,0375757996,9780375757990,eng,1487,2174,51,8/19/2009,Modern Library/Random House (NY),"Philosophy;Classics;Nonfiction;History;Reference;Academic,School;Politics;Science;Literature,Ancient;Anthologies,Collections"
23220,Size 12 Is Not Fat (Heather Wells  #1),Meg Cabot,3.74,0060525118,9780060525118,eng,345,75856,2408,12/27/2005,William Morrow Paperbacks,"Womens Fiction,Chick Lit;Mystery;Romance;Fiction;Contemporary;Adult;Young Adult;Humor;Adult Fiction;Mystery,Crime"
43961,The Letters of Vita Sackville-West and Virginia Woolf,Louise DeSalvo/Mitchell Alexander Leaska/Vita Sackville-West/Virginia Woolf,4.27,1573441961,9781573441964,eng,480,1133,37,9/30/2004,Cleis Press,"Nonfiction;LGBT;Biography;LGBT,Queer;History;Feminism;Romance;Womens;Historical;LGBT,Lesbian"
11048,The Boys of Everest: Chris Bonington and the Tragedy of Climbing's Greatest Generation,Clint Willis,3.86,0786715790,9780786715794,eng,535,452,36,9/14/2006,Carroll & Graf Publishers,"Sports,Mountaineering;Nonfiction;Adventure;Mountaineering,Climbing;History;Travel;Sports,Sports;Biography;Biography Memoir"
14975,Labyrinth (Languedoc  #1),Kate Mosse,3.57,0425213978,9780425213971,eng,515,40300,2498,2/6/2007,Berkley Books,"Historical,Historical Fiction;Fiction;Fantasy;Mystery;Historical;Thriller;Cultural,France;Adventure;Adult;Thriller,Mystery Thriller"
17241,Dracula,Bram Stoker/Robert Whitfield,3.99,0786180404,9780786180400,eng,15,53,12,12/1/1998,Blackstone Audiobooks,"Classics;Horror;Fiction;Fantasy;Paranormal,Vampires;Gothic;Fantasy,Paranormal;Literature;Audiobook;Literature,19th Century"
2940,Robinson Crusoe,Daniel Defoe,3.67,1587263882,9781587263880,eng,288,311,18,7/14/2006,Ann Arbor Media,"Classics;Fiction;Adventure;Literature;Historical,Historical Fiction;Novels;Literature,18th Century;Classics,Classic Literature;Academic,School;European Literature,British Literature"
31242,Bleak House,Charles Dickens/Nicola Bradbury/Hablot Knight Browne,4.01,0143037617,9780143037613,eng,1017,80104,2440,1/6/2006,Penguin Books,"Classics;Fiction;Literature;Literature,19th Century;Historical,Victorian;Historical,Historical Fiction;European Literature,British Literature;Novels;Classics,Classic Literature;Mystery"
